entidad,id,etiqueta,año,de_quien_habla,campo,valor,afirma,nivel,enlace,estado,detalle
carroza,1913-carroza-de-marcelino-rodriguez-x-na,marcelino-rodriguez_1913_marcelino-rodriguez,1913,Carroza de Marcelino Rodríguez,"grupo, tal y como lo escribe la fuente",Marcelino Rodríguez,Prensa de la época,2,https://www.batalladeflores.net/wp-content/uploads/2013/11/19130924_mundografico.jpg,publicado,
carroza,1913-carroza-de-marcelino-rodriguez-x-na,marcelino-rodriguez_1913_marcelino-rodriguez,1913,Carroza de Marcelino Rodríguez,"grupo, en nuestra forma unificada",Marcelino Rodríguez,Prensa de la época,2,https://www.batalladeflores.net/wp-content/uploads/2013/11/19130924_mundografico.jpg,publicado,
carroza,1914-copos-de-nieve-a-1,santiago-alba_1914_copos-nieve,1914,Copos de nieve,título de la carroza,Copos de nieve,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1914/,publicado,
carroza,1914-copos-de-nieve-a-1,santiago-alba_1914_copos-nieve,1914,Copos de nieve,puesto en el palmarés,1,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1914/,publicado,
carroza,1914-copos-de-nieve-a-1,santiago-alba_1914_copos-nieve,1914,Copos de nieve,categoría,A,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1914/,retirada por nosotros,las categorías A y B no existían en 1914: nacen con el reglamento municipal de 2011
carroza,1914-copos-de-nieve-a-1,santiago-alba_1914_copos-nieve,1914,Copos de nieve,"grupo, tal y como lo escribe la fuente",Santiago Alba,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1914/,publicado,
carroza,1914-copos-de-nieve-a-1,santiago-alba_1914_copos-nieve,1914,Copos de nieve,"grupo, en nuestra forma unificada",Santiago Alba,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1914/,publicado,
carroza,1914-mandolina-a-2,pagoaga_1914_mandolina,1914,Mandolina,título de la carroza,Mandolina,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1914/,publicado,
carroza,1914-mandolina-a-2,pagoaga_1914_mandolina,1914,Mandolina,puesto en el palmarés,2,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1914/,publicado,
carroza,1914-mandolina-a-2,pagoaga_1914_mandolina,1914,Mandolina,categoría,A,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1914/,retirada por nosotros,las categorías A y B no existían en 1914: nacen con el reglamento municipal de 2011
carroza,1914-mandolina-a-2,pagoaga_1914_mandolina,1914,Mandolina,"grupo, tal y como lo escribe la fuente",Luciano Pagoaga,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1914/,publicado,
carroza,1914-mandolina-a-2,pagoaga_1914_mandolina,1914,Mandolina,"grupo, en nuestra forma unificada",Luciano Pagoaga,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1914/,publicado,
carroza,1914-butaca-rusa-a-3,marcelino-rodriguez_1914_butaca-rusa,1914,Butaca rusa,título de la carroza,Butaca rusa,Palmarés de batalladeflores.net,1,http://batalladeflores.net/butaca-rusa/,publicado,
carroza,1914-butaca-rusa-a-3,marcelino-rodriguez_1914_butaca-rusa,1914,Butaca rusa,puesto en el palmarés,3,Palmarés de batalladeflores.net,1,http://batalladeflores.net/butaca-rusa/,publicado,
carroza,1914-butaca-rusa-a-3,marcelino-rodriguez_1914_butaca-rusa,1914,Butaca rusa,puesto en el palmarés,3,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/butaca-rusa/,publicado,
carroza,1914-butaca-rusa-a-3,marcelino-rodriguez_1914_butaca-rusa,1914,Butaca rusa,puesto en el palmarés,3,Prensa de la época,2,https://www.batalladeflores.net/wp-content/uploads/2013/09/mundografico1914.jpg,publicado,
carroza,1914-butaca-rusa-a-3,marcelino-rodriguez_1914_butaca-rusa,1914,Butaca rusa,categoría,A,Palmarés de batalladeflores.net,1,http://batalladeflores.net/butaca-rusa/,retirada por nosotros,las categorías A y B no existían en 1914: nacen con el reglamento municipal de 2011
carroza,1914-butaca-rusa-a-3,marcelino-rodriguez_1914_butaca-rusa,1914,Butaca rusa,"grupo, tal y como lo escribe la fuente",Marcelino Rodríguez,Palmarés de batalladeflores.net,1,http://batalladeflores.net/butaca-rusa/,publicado,
carroza,1914-butaca-rusa-a-3,marcelino-rodriguez_1914_butaca-rusa,1914,Butaca rusa,"grupo, tal y como lo escribe la fuente",Marcelino Rodríguez,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/butaca-rusa/,publicado,
carroza,1914-butaca-rusa-a-3,marcelino-rodriguez_1914_butaca-rusa,1914,Butaca rusa,"grupo, tal y como lo escribe la fuente",Marcelino Rodríguez,Prensa de la época,2,https://www.batalladeflores.net/wp-content/uploads/2013/09/mundografico1914.jpg,publicado,
carroza,1914-butaca-rusa-a-3,marcelino-rodriguez_1914_butaca-rusa,1914,Butaca rusa,"grupo, en nuestra forma unificada",Marcelino Rodríguez,Palmarés de batalladeflores.net,1,http://batalladeflores.net/butaca-rusa/,publicado,
carroza,1914-butaca-rusa-a-3,marcelino-rodriguez_1914_butaca-rusa,1914,Butaca rusa,"grupo, en nuestra forma unificada",Marcelino Rodríguez,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/butaca-rusa/,publicado,
carroza,1914-butaca-rusa-a-3,marcelino-rodriguez_1914_butaca-rusa,1914,Butaca rusa,"grupo, en nuestra forma unificada",Marcelino Rodríguez,Prensa de la época,2,https://www.batalladeflores.net/wp-content/uploads/2013/09/mundografico1914.jpg,publicado,
carroza,1914-butaca-rusa-a-3,marcelino-rodriguez_1914_butaca-rusa,1914,Butaca rusa,esta foto es de esta carroza,batalla_de_flores/fotos/archivo/2315-butacarusa-2315.jpg,batalladeflores.net,1,https://www.batalladeflores.net/wp-content/uploads/2013/08/1914butacarusa.jpg,publicado,publicada en la ficha de esta carroza en batalladeflores.net
carroza,1915-silla-de-mano-de-fernando-vi-a-1,marcelino-rodriguez_1915_silla-mano-fernando-vi,1915,Silla de mano de Fernando VI,título de la carroza,Silla de mano de Fernando VI,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1915/,publicado,
carroza,1915-silla-de-mano-de-fernando-vi-a-1,marcelino-rodriguez_1915_silla-mano-fernando-vi,1915,Silla de mano de Fernando VI,puesto en el palmarés,1,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1915/,publicado,
carroza,1915-silla-de-mano-de-fernando-vi-a-1,marcelino-rodriguez_1915_silla-mano-fernando-vi,1915,Silla de mano de Fernando VI,categoría,A,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1915/,retirada por nosotros,las categorías A y B no existían en 1915: nacen con el reglamento municipal de 2011
carroza,1915-silla-de-mano-de-fernando-vi-a-1,marcelino-rodriguez_1915_silla-mano-fernando-vi,1915,Silla de mano de Fernando VI,"grupo, tal y como lo escribe la fuente",Marcelino Rodríguez,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1915/,publicado,
carroza,1915-silla-de-mano-de-fernando-vi-a-1,marcelino-rodriguez_1915_silla-mano-fernando-vi,1915,Silla de mano de Fernando VI,"grupo, en nuestra forma unificada",Marcelino Rodríguez,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1915/,publicado,
carroza,1915-mortero-del-42-a-2,alicia-castillo_1915_mortero-42,1915,Mortero del 42,título de la carroza,Mortero del 42,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1915/,publicado,
carroza,1915-mortero-del-42-a-2,alicia-castillo_1915_mortero-42,1915,Mortero del 42,puesto en el palmarés,2,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1915/,publicado,
carroza,1915-mortero-del-42-a-2,alicia-castillo_1915_mortero-42,1915,Mortero del 42,categoría,A,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1915/,retirada por nosotros,las categorías A y B no existían en 1915: nacen con el reglamento municipal de 2011
carroza,1915-mortero-del-42-a-2,alicia-castillo_1915_mortero-42,1915,Mortero del 42,"grupo, tal y como lo escribe la fuente",Alicia del Castillo,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1915/,publicado,
carroza,1915-mortero-del-42-a-2,alicia-castillo_1915_mortero-42,1915,Mortero del 42,"grupo, en nuestra forma unificada",Alicia del Castillo,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1915/,publicado,
carroza,1915-canon-de-sitio-a-3,dehesa_1915_canon-sitio,1915,Cañón de Sitio,título de la carroza,Cañón de Sitio,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1915/,publicado,
carroza,1915-canon-de-sitio-a-3,dehesa_1915_canon-sitio,1915,Cañón de Sitio,puesto en el palmarés,3,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1915/,publicado,
carroza,1915-canon-de-sitio-a-3,dehesa_1915_canon-sitio,1915,Cañón de Sitio,categoría,A,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1915/,retirada por nosotros,las categorías A y B no existían en 1915: nacen con el reglamento municipal de 2011
carroza,1915-canon-de-sitio-a-3,dehesa_1915_canon-sitio,1915,Cañón de Sitio,"grupo, tal y como lo escribe la fuente",Tomás Dehesa,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1915/,publicado,
carroza,1915-canon-de-sitio-a-3,dehesa_1915_canon-sitio,1915,Cañón de Sitio,"grupo, en nuestra forma unificada",Tomás Dehesa,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1915/,publicado,
carroza,1916-tiburon-a-1,marcelino-rodriguez_1916_tiburon,1916,Tiburón,título de la carroza,Tiburón,Palmarés de batalladeflores.net,1,http://batalladeflores.net/tiburon/,publicado,
carroza,1916-tiburon-a-1,marcelino-rodriguez_1916_tiburon,1916,Tiburón,puesto en el palmarés,1,Palmarés de batalladeflores.net,1,http://batalladeflores.net/tiburon/,publicado,
carroza,1916-tiburon-a-1,marcelino-rodriguez_1916_tiburon,1916,Tiburón,puesto en el palmarés,1,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/tiburon/,publicado,
carroza,1916-tiburon-a-1,marcelino-rodriguez_1916_tiburon,1916,Tiburón,puesto en el palmarés,1,Prensa de la época,2,https://www.batalladeflores.net/wp-content/uploads/2013/09/mundografico1916.jpg,publicado,
carroza,1916-tiburon-a-1,marcelino-rodriguez_1916_tiburon,1916,Tiburón,categoría,A,Palmarés de batalladeflores.net,1,http://batalladeflores.net/tiburon/,retirada por nosotros,las categorías A y B no existían en 1916: nacen con el reglamento municipal de 2011
carroza,1916-tiburon-a-1,marcelino-rodriguez_1916_tiburon,1916,Tiburón,"grupo, tal y como lo escribe la fuente",Marcelino Rodríguez,Palmarés de batalladeflores.net,1,http://batalladeflores.net/tiburon/,publicado,
carroza,1916-tiburon-a-1,marcelino-rodriguez_1916_tiburon,1916,Tiburón,"grupo, tal y como lo escribe la fuente",Marcelino Rodríguez,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/tiburon/,publicado,
carroza,1916-tiburon-a-1,marcelino-rodriguez_1916_tiburon,1916,Tiburón,"grupo, tal y como lo escribe la fuente",Marcelino Rodríguez,Prensa de la época,2,https://www.batalladeflores.net/wp-content/uploads/2013/09/mundografico1916.jpg,publicado,
carroza,1916-tiburon-a-1,marcelino-rodriguez_1916_tiburon,1916,Tiburón,"grupo, en nuestra forma unificada",Marcelino Rodríguez,Palmarés de batalladeflores.net,1,http://batalladeflores.net/tiburon/,publicado,
carroza,1916-tiburon-a-1,marcelino-rodriguez_1916_tiburon,1916,Tiburón,"grupo, en nuestra forma unificada",Marcelino Rodríguez,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/tiburon/,publicado,
carroza,1916-tiburon-a-1,marcelino-rodriguez_1916_tiburon,1916,Tiburón,"grupo, en nuestra forma unificada",Marcelino Rodríguez,Prensa de la época,2,https://www.batalladeflores.net/wp-content/uploads/2013/09/mundografico1916.jpg,publicado,
carroza,1916-tiburon-a-1,marcelino-rodriguez_1916_tiburon,1916,Tiburón,esta foto es de esta carroza,batalla_de_flores/fotos/archivo/2316-tiburon-2316.jpg,batalladeflores.net,1,https://www.batalladeflores.net/wp-content/uploads/2013/08/1916tiburon1p.jpg,publicado,publicada en la ficha de esta carroza en batalladeflores.net
carroza,1917-anfora-persa-a-1,marcelino-rodriguez_1917_anfora-persa,1917,Ánfora Persa,título de la carroza,Ánfora Persa,Palmarés de batalladeflores.net,1,http://batalladeflores.net/anfora-persa/,publicado,
carroza,1917-anfora-persa-a-1,marcelino-rodriguez_1917_anfora-persa,1917,Ánfora Persa,puesto en el palmarés,1,Palmarés de batalladeflores.net,1,http://batalladeflores.net/anfora-persa/,publicado,
carroza,1917-anfora-persa-a-1,marcelino-rodriguez_1917_anfora-persa,1917,Ánfora Persa,puesto en el palmarés,1,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/anfora-persa/,publicado,
carroza,1917-anfora-persa-a-1,marcelino-rodriguez_1917_anfora-persa,1917,Ánfora Persa,categoría,A,Palmarés de batalladeflores.net,1,http://batalladeflores.net/anfora-persa/,retirada por nosotros,las categorías A y B no existían en 1917: nacen con el reglamento municipal de 2011
carroza,1917-anfora-persa-a-1,marcelino-rodriguez_1917_anfora-persa,1917,Ánfora Persa,"grupo, tal y como lo escribe la fuente",Marcelino Rodríguez,Palmarés de batalladeflores.net,1,http://batalladeflores.net/anfora-persa/,publicado,
carroza,1917-anfora-persa-a-1,marcelino-rodriguez_1917_anfora-persa,1917,Ánfora Persa,"grupo, tal y como lo escribe la fuente",Marcelino Rodríguez,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/anfora-persa/,publicado,
carroza,1917-anfora-persa-a-1,marcelino-rodriguez_1917_anfora-persa,1917,Ánfora Persa,"grupo, en nuestra forma unificada",Marcelino Rodríguez,Palmarés de batalladeflores.net,1,http://batalladeflores.net/anfora-persa/,publicado,
carroza,1917-anfora-persa-a-1,marcelino-rodriguez_1917_anfora-persa,1917,Ánfora Persa,"grupo, en nuestra forma unificada",Marcelino Rodríguez,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/anfora-persa/,publicado,
carroza,1917-anfora-persa-a-1,marcelino-rodriguez_1917_anfora-persa,1917,Ánfora Persa,esta foto es de esta carroza,batalla_de_flores/fotos/archivo/2317-anforapersa-2317.jpg,batalladeflores.net,1,https://www.batalladeflores.net/wp-content/uploads/2013/08/1917anforapersa1p.jpg,publicado,publicada en la ficha de esta carroza en batalladeflores.net
carroza,1917-jarron-a-2,senora-bernales_1917_jarron,1917,Jarrón,título de la carroza,Jarrón,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1917/,publicado,
carroza,1917-jarron-a-2,senora-bernales_1917_jarron,1917,Jarrón,puesto en el palmarés,2,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1917/,publicado,
carroza,1917-jarron-a-2,senora-bernales_1917_jarron,1917,Jarrón,categoría,A,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1917/,retirada por nosotros,las categorías A y B no existían en 1917: nacen con el reglamento municipal de 2011
carroza,1917-jarron-a-2,senora-bernales_1917_jarron,1917,Jarrón,"grupo, tal y como lo escribe la fuente",Señora de Bernales,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1917/,publicado,
carroza,1917-jarron-a-2,senora-bernales_1917_jarron,1917,Jarrón,"grupo, en nuestra forma unificada",Señora de Bernales,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1917/,publicado,
carroza,1917-pina-a-3,senoritas-corral_1917_pina,1917,Piña,título de la carroza,Piña,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1917/,publicado,
carroza,1917-pina-a-3,senoritas-corral_1917_pina,1917,Piña,puesto en el palmarés,3,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1917/,publicado,
